LEV,CD,DSCR_GR
6,82112002,"Μελίδα,η"
6,82112101,"Στενιαί,αι"
6,82112201,"Συνέτιον,το"
6,82112301,"Επάνω Φελλός,ο"
6,82112302,"Κάτω Φελλός,ο"
6,82200101,"Ίος,η"
6,82200102,"Αγία Θεοδότη,η"
6,82200103,"Επάνω Κάμπος,ο"
6,82200104,"Μαγγανάρι,το"
6,82200105,"Μυλοπότας,ο"
6,82200106,"Ψάθη,η"
6,82210101,"Ακρωτήριον,το"
6,82210201,"Ανάφη,η"
6,82210202,"Κλησίδι,το"
6,82210203,"Όρμος Αγίου Νικολάου,ο"
6,82210301,"'Aνω Μεριά,η"
6,82210302,"'Aγιος Γεώργιος,ο"
6,82210303,"Αγκάλη,η"
6,82210401,"Βόθων,ο"
6,82210402,"Αγία Παρασκευή,η"
6,82210501,"Βουρβούλος,ο"
6,82210601,"Εμπορείον,το"
6,82210602,"'Aγιος Γεώργιος,ο"
6,82210603,"Εξωμύτης,ο"
6,82210604,"Πέρισσα,η"
6,82210701,"Έξω Γωνιά,η"
6,82210702,"Περιβόλια,τα"
6,82210801,"Επισκοπή Γωνιάς,η"
6,82210802,"Καμάριον,το"
6,82210901,"Ημεροβίγλιον,το"
6,82210902,"Παναγία Καλού,η"
6,82211001,"Θήρα,η"
6,82211002,"'Aνυδρος,ο"
6,82211003,"Ασπρονήσι,το"
6,82211004,"Έξω Γιαλός,ο"
6,82211005,"Έξω Κατοικίες,οι"
6,82211006,"Μέσα Κατοικίες,οι"
6,82211007,"Νέα Καμένη,η"
6,82211008,"Όρμος Φηρών,ο"
6,82211009,"Παλαιά Καμένη,η"
6,82211010,"Χριστιανά,τα"
6,82211101,"Θηρασία,η"
6,82211102,"Αγριλιά,η"
6,82211103,"Ποταμός,ο"
6,82211104,"Αγία Ειρήνη,η"
6,82211301,"Καρτεράδος,ο"
6,82211302,"Έξω Γιαλός,ο"
6,82211401,"Μεγαλοχώριον,το"
6,82211501,"Μεσαριά,η"
6,82211502,"Μονόλιθος,ο"
6,82211601,"Οία,η"
6,82211602,"Θόλος,ο"
6,82211603,"Όρμος Αμμουδιού,ο"
6,82211604,"Όρμος Αρμένης,ο"
6,82211605,"Παράδεισος,ο"
6,82211606,"Φοινικιά,η"
6,82211701,"Πύργος,ο"
6,82211702,"Μονή Προφήτου Ηλιού,η"
6,82211703,"Όρμος Αθηνιός,ο"
6,82211801,"Σίκινος,η"
6,82211802,"Αλοπρόνοια,η"
6,82211901,"Φολέγανδρος,η"
6,82211902,"Καραβοστάσης,ο"
6,82211903,"Λιβάδιον,το"
6,82300101,"Ιουλίδα,η"
6,82300102,"Αγία Μαρίνα,η"
6,82300103,"'Aγιος Θεόδωρος,ο"
6,82300104,"'Aγιος Συμεών,ο"
6,82300105,"Αστράς,ο"
6,82300106,"Αγία Μαύρα,η"
6,82300107,"Ελληνικά,τα"
6,82300108,"Καμπί,το"
6,82300109,"Καστανιές,οι"
6,82300110,"Καστριανή,η"
6,82300111,"Κάτω Μεριά,η"
6,82300112,"Κοκκινάδα,η"
6,82300113,"Κούνδουρος,ο"
6,82300114,"Όρκος,ο"
6,82300115,"Πέρα Μεριά,η"
6,82300116,"Πήσσαι,αι"
6,82300117,"Πλαγιά,η"
6,82300118,"Ζωοδόχος Πηγή,η"
6,82300119,"Σπαθί,το"
6,82300120,"Σταυρουδάκι,το"
6,82300121,"Χαβουνά,τα"
6,82300122,"Κορησσία,η"
6,82300123,"Βουρκάριον,το"
6,82300124,"Μακρόνησος,η (νησίς)"
6,82300125,"Μαυραμπέλιον,το"
6,82300126,"Μυλοπόταμος,ο"
6,82300127,"Οτζιάς,ο"
6,82300128,"Φωτημάριον,το"
6,82310101,"Δρυοπίς,η"
6,82310102,"'Aγιος Δημήτριος,ο"
6,82310103,"'Aοσα,η"
6,82310104,"Γαντρομάντρα,η"
6,82310105,"Επισκοπή,η"
6,82310106,"Καλό Λιβάδι,το"
6,82310107,"Κανάλα,η"
6,82310108,"Λεύκες,οι"
6,82310109,"Μέριχας,ο"
6,82310110,"Φλαμπούρια,τα"
6,82310401,"Κύθνος,η"
6,82310402,"Αγία Ειρήνη,η"
6,82310403,"'Aγιος Στέφανος,ο"
6,82310404,"Απόκριση,η"
6,82310405,"Λουτρά,τα"
6,82400101,"Μήλος,η"
6,82400102,"'Aγιοι Ανάργυροι,οι"
6,82400103,"'Aγιος Γεράσιμος,ο"
6,82400104,"Ακράθιον,το (νησίς)"
6,82400105,"Απολλώνια,τα"
6,82400106,"Αρετή,η"
6,82400107,"Βούδια,τα"
6,82400108,"Εμπορειός,ο"
6,82400109,"Ζεφυρία,η"
6,82400110,"Θειωρυχεία Μήλου,τα"
6,82400111,"Κάναβα,η"
6,82400112,"Κατσαρώνας,ο"
6,82400113,"Κλήμα,το"
6,82400114,"Κόμια,τα"
6,82400115,"Μανδράκια,τα"
6,82400116,"Μύτικας,ο"
6,82400117,"Ξυλοκερατιά,η"
6,82400118,"Πάχαινα,η"
6,82400119,"Πέραν Τριοβασάλος,ο"
6,82400120,"Ραλάκιον Χάλακος,το"
6,82400121,"Σχινωπή,η"
6,82400122,"Τριοβασάλος,ο"
6,82400123,"Τρυπητή,η"
6,82400124,"Φουρκοβούνι,το"
6,82400125,"Φυλακωπή,η"
6,82400126,"Φυροπόταμος,ο"
6,82400127,"Ψαθάδικα,τα"
6,82400201,"Σέριφος,η"
6,82400202,"Αβυσσαλός,ο"
6,82400203,"'Aγιος Ιωάννης,ο"
6,82400204,"Γαλανή,η"
6,82400205,"Γάνεμα,το"
6,82400206,"Κένταρχος,ο"
6,82400207,"Κουταλάς,ο"
6,82400208,"Λιβάδιον,το"
6,82400209,"Μεγάλον Λιβάδιον,το"
6,82400210,"Μεγάλον Χωρίον,το"
6,82400211,"Μονή Ευαγγελιστρίας,η"
6,82400212,"Μονή Ταξιαρχών,η"
6,82400213,"Παναγία,η"
6,82400214,"Πλατύ Γιαλός,ο"
6,82400215,"Ράμος,ο"
6,82400216,"Σεριφοπούλα,η (νησίς)"
6,82400217,"Συκαμιά,η"
6,82400301,"Απολλωνία,η"
6,82400302,"Βαθύ,το"
6,82400303,"Καμάραι,αι"
6,82400304,"Κάστρον,το"
6,82400305,"Κάτω Πετάλιον,το"
6,82400306,"Κιτριανή,η (νησίς)"
6,82400307,"Πλατύς Γιαλός,ο"
6,82400308,"Φάρος,ο"
6,82400309,"Χρυσοπηγή,η"
6,82400310,"Αρτεμών,ο"
6,82400311,"Αγία Μαρίνα,η"
6,82400312,"Χερρόνησος,η"
6,82410101,"Αδάμας,ο"
6,82410401,"Κίμωλος,η"
6,82410402,"'Aγιος Γεώργιος,ο (νησίς)"
6,82410403,"'Aγιος Ευστάθιος,ο (νησίς)"
6,82410404,"'Aγιος Νικόλαος,ο"
6,82410405,"Αλυκή,η"
6,82410406,"Γούπα-Καρά,η"
6,82410407,"Καλαμίτσι,το"
6,82410408,"Πολύαιγος,η (νησίς)"
6,82410409,"Πράσσα,τα"
6,82410410,"Ψάθη,η"
6,82500101,"Νάξος,η"
6,82500102,"Αγκίδια,τα"
6,82500103,"Μονή Χρυσοστόμου,η"
6,82510101,"'Aγιος Αρσένιος,ο"
6,82510102,"Αγία Αννα,η"
6,82510103,"'Aγιος Προκόπιος,ο"
6,82510104,"Μάραγκας,ο"
6,82510105,"Στελίδα,η"
6,82510201,"Αιγιάλη,η"
6,82510202,"'Aγιος Παύλος,ο"
6,82510203,"Όρμος Αιγιάλης,ο"
6,82510204,"Ποταμός,ο"
6,82510301,"Αμοργός,η"
6,82510401,"Απέραθος,ο (τ.Απείραθος,ο)"
6,82510402,"Αζάλας,ο"
6,82510403,"'Aη Γιάννης Λευκώνης,ο"
6,82510404,"Κανάκι,το"
6,82510405,"Κλειδώ,η"
6,82510406,"Λυγαρίδια,τα"
6,82510407,"Μουτσούνα,η"
6,82510408,"Πάνερμος,ο"
6,82510501,"Αρκεσίνη,η"
6,82510502,"Γραμβούσσα,η (νησίς)"
6,82510503,"Καλοταρίτισσα,η"
6,82510504,"Καλοφάνα,η"
6,82510505,"Μαύρη Μύτη,η"
6,82510506,"Ραχούλα,η"
6,82510601,"Βίβλος,η"
6,82510701,"Βρούτσης,ο"
6,82510702,"Καμάριον,το"
6,82510801,"Γαλανάδον,το"
6,82510901,"Γαλήνη,η"
6,82511001,"Γλινάδον,το"
6,82511101,"Δαμαριώνας,ο"
6,82511102,"Αγιασσός,η"
6,82511103,"Βουρβουριά,η"
6,82511104,"Δαμαλάς,ο"
6,82511105,"Πυργάκι,το"
6,82511201,"Δανακός,ο"
6,82511301,"Δονούσα,η"
6,82511302,"Καλοταρίτισσα,η"
6,82511303,"Μερσίνη,η"
6,82511304,"Χαραυγή,η"
6,82511401,"Εγγαραί,αι"
6,82511501,"Ηράκλεια,η"
6,82511502,"'Aγιος Γεώργιος,ο"
6,82511601,"Θολάρια,τα"
6,82511602,"Παραλία Θολαρίων,η"
6,82511701,"Κατάπολα,τα"
6,82511702,"Κάτω Αντικέρι,το (νησίς)"
6,82511703,"Λεύκαι,αι"
6,82511704,"Νερά,τα"
6,82511705,"Ξυλοκερατίδιον,το"
6,82511706,"Πέρα Ραχίδι,το"
6,82511707,"Ραχίδιον,το"
6,82511708,"Χριστουλάκι,το (τ.Τσεσεμές,ο)"
6,82511801,"Κεραμωτή,η"
6,82511901,"Κινίδαρος,ο"
6,82511902,"Ακρωτήρι,το"
6,82512001,"Κορωνίς,η"
6,82512002,"Αγιά,η"
6,82512003,"Απόλλων,ο"
6,82512004,"Κάμπος,ο"
6,82512005,"Μυρίσης,ο"
6,82512006,"Ταξιάρχης,ο"
6,82512007,"Φαρακλό,το"
6,82512008,"Χίλια Βρύση,η"
6,82512101,"Κόρωνος,η"
6,82512102,"Αργοκοιλιώτισσα,η"
6,82512103,"Ατσιπάπη,η"
6,82512104,"Λιώνας,ο"
6,82512201,"Κουφονήσιον,το (νησίς)"
6,82512202,"Κάτω Κουφονήσιον,το (νησίς)"
6,82512203,"Κέρος,η(νησίς)"
6,82512204,"Φοίνικας,ο"
6,82512301,"Μέλανες,οι"
6,82512302,"'Aγιος Θαλέλαιος,ο"
6,82512303,"Κουρουνοχώριον,το"
6,82512304,"Μύλοι,οι"
6,82512401,"Μέση,η"
6,82512501,"Μονή,η"
6,82512502,"Σίφωνες,οι"
6,82512601,"Μέση Ποταμιά,η"
6,82512602,"'Aνω Ποταμιά,η"
6,82512603,"Κάτω Ποταμιά,η"
6,82512701,"'Aνω Σαγκρίον,το"
6,82512702,"Κανακάριον,το"
6,82512703,"Καστράκι,το"
6,82512704,"Κάτω Σαγκρίον,το"
6,82512705,"Μικρή Βίγλα,η"
6,82512706,"Παναγία,η"
6,82512801,"Σκαδόν,το"
6,82512901,"Σχοινούσσα,η"
6,82512902,"Μεσαριά,η"
6,82513001,"Φιλότιον,το"
6,82513002,"Καλαντός,ο"
6,82513101,"Χαλκείον,το"
6,82513102,"Ζωοδόχος Πηγή,η"
6,82513103,"Ράχη,η"
6,82600101,"Πάρος,η"
6,82600102,"'Aγιος Σπυρίδων,ο (νησίς)"
6,82600103,"'Aγιος Χαράλαμπος,ο"
6,82600104,"Βουνιά,τα"
6,82600105,"Βουτάκος,ο"
6,82600106,"Γλυσίδια,τα"
6,82600107,"Έλητας,ο"
6,82600108,"Κακάπετρα,τα"
6,82600109,"Καλάμιον,το"
6,82600110,"Καμάρες,οι"
6,82600111,"Κάμπος,ο"
6,82600112,"Κουκουμαλεύς,ο"
6,82600113,"Κρωτήρι,το"
6,82600114,"Μονή Χριστού Δάσους,η"
6,82600115,"Παράσπορος,ο"
6,82600116,"Πούντα,η"
6,82600117,"Σαρακίνικο,το"
6,82600118,"Σωτήρες,οι"
6,82600119,"Χωριδάκιον,το"
6,82610101,"Αγκαιριά,η"
6,82610102,"'Aγιος Ιωάννης Τρυπητής,ο"
6,82610103,"Αλυκή,η"
6,82610104,"Ανερατζά,η"
6,82610105,"Βουτάκου,η"
6,82610106,"Γλαρόμπουτα,η"
6,82610107,"Μονή Αγίων Θεοδώρων,η"
6,82610108,"Καμάριον,το"
6,82610109,"Μακριά Μύτη,η"
6,82610110,"Παντερονήσι,το"
6,82610201,"Αντίπαρος,η"
6,82610202,"'Aγιος Γεώργιος,ο"
6,82610203,"Δεσποτικό,το (νησίς)"
6,82610204,"Κάμπος,ο"
6,82610205,"Ρευματονήσι,το (νησίς)"
6,82610206,"Σωρός,ο"
6,82610207,"Φειρά,τα (Επί της νήσου Φειρών)"
6,82610301,"Μάρμαρα,τα"
6,82610302,"'Aγιος Νικόλαος,ο"
6,82610303,"Γλυφάδες,οι"
6,82610304,"Μώλος,ο"
6,82610305,"Πρόδρομος,ο"
6,82610306,"Τσουκάλια,τα"
6,82610401,"Κώστος,ο"
6,82610402,"Ιστέρνιον,το"
6,82610403,"Μαράθιον,το"
6,82610501,"Λεύκαι,αι"
6,82610502,"'Aσπρον Χωρίον,το"
6,82610503,"Βουνιά,τα"
6,82610504,"Γλυφά,τα"
6,82610505,"Λαγκάδα,η"
6,82610601,"Μάρπησσα,η"
6,82610602,"Δρυός,ο"
6,82610603,"Πίσω Λιβάδιον,το"
6,82610604,"Πυργάκι,το"
6,82610605,"Τζάνες,ο"
6,82610606,"Τούρλος,ο"
6,82610607,"Τσουκαλάς,ο"
6,82610608,"Χρυσή Ακτή,η"
6,82610701,"Νάουσα,η"
6,82610702,"Αγία Καλή,η (νησίς)"
6,82610703,"'Aγιος Ανδρέας,ο"
6,82610704,"Αμπελάς,ο"
6,82610705,"Καμάραι,αι"
6,82610706,"Κολυμπήθρες,οι"
6,82610707,"Λάγκερη,η"
6,82610708,"Λιβάδια,τα"
6,82610709,"Μονή Αγίου Αντωνίου,η"
6,82610710,"Μονή Λογγοβάρδας,η"
6,82610711,"Ξιφάρα,η"
6,82610712,"Πρωτόργια,τα"
6,82700101,"'Aνω Σύρος,η"
6,82700102,"'Aγιος Δημήτριος,ο"
6,82700103,"'Aη Μιχάλης,ο"
6,82700104,"Αληθινή,η"
6,82700105,"Γυάρος,η (νησίς)"
6,82700106,"Επισκοπείον,το"
6,82700107,"Κίνιον,το"
6,82700108,"Μύττακας,ο"
6,82700109,"Παπούρι,το"
6,82700110,"Πλατύ Βουνί,το"
6,82700111,"Φοινικιά,η"
6,82700112,"Χαλανδριανή,η"
6,82700201,"Ερμούπολις,η"
6,82700202,"Διδύμη,η (νησίς)"
6,82700301,"Μύκονος,η"
6,82700302,"'Aγιος Ιωάννης Διακόφτης,ο"
6,82700303,"'Aγιος Στέφανος,ο"
6,82700304,"Δήλος,η (νησίς)"
6,82700305,"Κλουβάς,ο"
6,82700306,"Μπάος,ο (Επί της νήσου Αγίου Γεωργίου)"
6,82700307,"Ορνός,ο"
6,82700308,"Πλατύς Γιαλός,ο"
6,82700309,"Πλιντρί,το"
6,82700310,"Ρήνεια,η (νησίς)"
6,82700311,"Τούρλος,ο"
6,82700312,"Φάρος Αρμενιστής,ο"
6,82700313,"Ψαρρού,η"
6,82710101,"'Aνω Μερά,η"
6,82710102,"Καλαφάτη,η"
6,82710201,"Βάρη,η"
6,82710202,"Αζόλιμνος,ο"
6,82710203,"Μέγας Γιαλός,ο"
6,82710301,"Γαλησσάς,ο"
6,82710302,"Δανακός,ο"
6,82710401,"Μάννα,το"
6,82710402,"Αζόλιμνος,ο"
6,82710403,"'Aνω Μάννα,το"
6,82710404,"Τάλαντα,τα"
6,82710501,"Πάγος,ο"
6,82710502,"Αγρός,ο"
6,82710503,"Μεσαριά,η"
6,82710504,"Παρακοπή,η"
6,82710601,"Ποσειδωνία,η"
6,82710602,"'Aδειατα,τα"
6,82710603,"Μέγας Γιαλός,ο"
6,82710701,"Φοίνιξ,ο"
6,82710702,"Βήσσα,η"
6,82710801,"Χρούσα,τα"
6,82800101,"Τήνος,η"
6,82800102,"Αγία Παρασκευή,η"
6,82800103,"'Aγιος Φωκάς,ο"
6,82800104,"Καρυά,η"
6,82800105,"Λιμήν Σταυρού,ο"
6,82800106,"Μουντάδος,ο"
6,82810101,"Αγάπη,η"
6,82810102,"Σκλαβοχώριον,το"
6,82810201,"Δύο Χωρία,τα"
6,82810202,"Αρνάδος,ο"
6,82810203,"Λυχνάφτια,τα"
6,82810204,"Μονή Κοιμήσεως Θεοτόκου Κεχροβουνίου,η"
6,82810205,"Όρμος Αγίου Ιωάννου,ο"
6,82810206,"Φερό Χωριό,το"
6,82810301,"Υστέρνια,τα (τ.Ιστέρνια,τα)"
6,82810302,"Όρμος Υστερνίων,ο (τ.Όρμος Ιστερνίων,ο)"
6,82810401,"Καλλονή,η"
6,82810402,"Αετοφωλέα,η"
6,82810403,"Κάτω Κλείσμα,το"
6,82810501,"Κάμπος,ο"
6,82810502,"'Aγιος Ρωμανός,ο"
6,82810503,"Λουτρά,τα"
6,82810504,"Ξινάρα,η"
6,82810505,"Σμαρδάκιον,το"
6,82810506,"Ταραμπάδος,ο"
6,82810601,"Καρδιανή,η"
6,82810602,"Όρμος Καρδιανής,ο"
6,82810701,"Κτικάδος,ο"
6,82810702,"Κιόνια,τα"
6,82810703,"Σπεράδος,ο"
6,82810704,"Τριπόταμος,ο"
6,82810705,"Χατζιράδος,ο"
6,82810801,"Κώμη,η"
6,82810802,"Κολυμπήθρα,η"
6,82810803,"Κρόκος,ο"
6,82810804,"Μοναστήρια,τα"
6,82810805,"Περάστρα,η"
6,82810806,"Σκαλάδος,ο"
6,82810901,"Πάνορμος,ο"
6,82810902,"Βεναρδάτος,ο"
6,82810903,"Δύσβατον,το (νησίς)"
6,82810904,"Κουμελάς,ο"
6,82810905,"Μαλλί,το"
6,82810906,"Μαμάδος,ο"
6,82810907,"Μαρλάς,ο"
6,82810908,"Όρμος Πανόρμου,ο"
6,82810909,"Πλατιά,τα"
6,82810910,"Ρόχαρης,ο"
6,82811001,"Στενή,η"
6,82811002,"Κέχρος,ο"
6,82811003,"Λιβάδα,η"
6,82811004,"Μέση,η"
6,82811005,"Μυρσίνη,η"
6,82811006,"Ποταμιά,η"
6,82811007,"Τζάδος,ο"
6,82811101,"Τριαντάρος,ο"
6,82811102,"Αγία Βαρβάρα,η"
6,82811103,"'Aγιος Σώστης,ο"
6,82811104,"Λαούτη,η"
6,82811105,"Μπερδεμιάρος,ο"
6,82811201,"Φαλατάδος,ο"
6,82811202,"Βώλαξ,ο"
6,82811203,"Κουμάρος,ο"
6,83100101,"Μύρινα,η"
6,83110101,"'Aγιος Δημήτριος,ο"
6,83110201,"'Aγιος Ευστράτιος,ο"
6,83110301,"Αγκαρυώνες,οι"
6,83110401,"Ατσική,η"
6,83110402,"Προπούλιον,το"
6,83110501,"Βάρος,το"
6,83110502,"Αερολιμήν,ο"
6,83110601,"Δάφνη,η"
6,83110701,"Θάνος,το"
6,83110801,"Καλλιθέα,η"
6,83110901,"Καλλιόπη,η"
6,83111001,"Καμίνια,τα"
6,83111002,"Βοροσκόπος,ο"
6,83111101,"Καρπάσιον,το"
6,83111201,"Κάσπακας,ο"
6,83111202,"'Aγιος Ιωάννης,ο"
6,83111203,"Γάλη,η"
6,83111301,"Κατάλακκον,το"
6,83111401,"Κοντιάς,ο"
6,83111501,"Κοντοπούλιον,το"
6,83111502,"'Aγιος Αλέξανδρος,ο"
6,83111503,"'Aγιος Θεόδωρος,ο"
6,83111601,"Κορνός,ο"
6,83111602,"Ψύλλοι,οι"
6,83111701,"Λιβαδοχώριον,το"
6,83111702,"Πολιόχνη,η"
6,83111801,"Λύχνα,τα"
6,83111802,"Ανεμόεσσα,η"
6,83111901,"Μούδρος,ο"
6,83112001,"Νέα Κούταλη,η"
6,83112101,"Παναγία,η"
6,83112102,"Κορτισώνας,ο"
6,83112201,"Πεδινόν,το"
6,83112202,"Βουνάρια,τα"
6,83112203,"Νέο Πεδινό,το"
6,83112301,"Πλάκα,η"
6,83112401,"Πλατύ,το"
6,83112501,"Πορτιανόν,το"
6,83112601,"Ρεπανίδιον,το"
6,83112602,"Κότσινας,ο"
6,83112701,"Ρουσσοπούλιον,το"
6,83112801,"Ρωμανόν,το"
6,83112901,"Σαρδαί,αι"
6,83113001,"Σκανδάλιον,το"
6,83113101,"Τσιμάνδρια,τα"
6,83113102,"Κόμπιον,το (νησίς)"
6,83113201,"Φισίνη,η"
6,83113202,"Αγία Σοφία,η"
6,83200101,"Ερεσός,η"
6,83200102,"Σκάλα Ερεσού,η"
6,83200201,"Μήθυμνα,η"
6,83200202,"Βαφειός,ο"
6,83200203,"Ευθαλού,η"
6,83200301,"Καλλονή,η"
6,83200302,"Μονή Παναγίας Μυρσινιωτίσσης Λειμώνος,η"
6,83200303,"Πετσοφάς,ο"
6,83200304,"Αρίσβη,η"
6,83200305,"Δάφια,τα"
6,83200306,"Ιερά Μονή Λειμώνος,η"
6,83200307,"Κεράμιον,το"
6,83200308,"Σκάλα Καλλονής,η"
6,83200309,"Παράκοιλα,τα"
6,83200401,"Πέτρα,η"
6,83200402,"Αγία Βαρβάρα,η"
6,83200403,"Πετρίον,το"
6,83200404,"Λαφιώνας,ο"
6,83200405,"Σκουτάρος,ο"
6,83200406,"'Aναξος Σκουτάρου,ο"
6,83210101,"Αγία Παρασκευή,η"
6,83210102,"Καντρί,το"
6,83210103,"Μέσα,τα"
6,83210201,"'Aγρα,η"
6,83210202,"'Aγιος Γεώργιος,ο (νησίς)"
6,83210203,"Αποθήκαι,αι"
6,83210301,"Ανεμότια,η"
6,83210401,"'Aντισσα,η"
6,83210402,"Γαββαθάς,ο"
6,83210403,"Κάμπος,ο"
6,83210404,"Λυγερή,η"
6,83210405,"Μονή Αγίου Ιωάννου Θεολόγου,η"
6,83210406,"Πεδινόν,το"
6,83210407,"Τζίθρα,η"
6,83210501,"'Aργεννος,η"
6,83210701,"Βατούσσα,η"
6,83210702,"Ρεύμα,το"
6,83211201,"Λεπέτυμνος,ο"
6,83211301,"Μεσότοπος,ο"
6,83211302,"Ταβάρι,το"
6,83211401,"Νάπη,η"
6,83211601,"Πελόπη,η"
6,83211801,"Πτερούντα,η"
6,83211901,"Σίγριον,το"
6,83211902,"Μεγαλονήσιον,το (νησίς)"
6,83212001,"Σκαλοχώριον,το"
6,83212002,"Αρχαία 'Aντισσα,η (τ.Κούλοβα,τα)"
